game_id,ply,agent,side,tag,elapsed_s,nodes,simulations,depth,move,legal_move_count
ataxx.hard.alpha_beta-random.t3,3,random,1,normal,0.000011,1,,,a2,27
ataxx.hard.alpha_beta-random.t3,4,alpha_beta,0,time-limited,0.100148,9340,,3,a5,30
ataxx.hard.alpha_beta-random.t3,5,random,1,normal,0.000012,1,,,f7,33
ataxx.hard.alpha_beta-random.t3,6,alpha_beta,0,time-limited,0.100036,8139,,4,a5a3,35
ataxx.hard.alpha_beta-random.t3,7,random,1,normal,0.000009,1,,,f7d7,15
ataxx.hard.alpha_beta-random.t3,8,alpha_beta,0,normal,0.039480,4252,,3,c7,63
ataxx.hard.alpha_beta-random.t3,9,random,1,normal,0.000007,1,,,f7,8
ataxx.hard.alpha_beta-random.t3,10,alpha_beta,0,normal,0.000657,77,,1,d7f6,77
ataxx.hard.random-mcts.t3,0,random,0,normal,0.000009,1,,,g1e3,16
ataxx.hard.random-mcts.t3,1,mcts,1,time-limited,0.100025,,696,,a1c1,16
ataxx.hard.random-mcts.t3,2,random,0,normal,0.000008,1,,,e2,31
ataxx.hard.random-mcts.t3,3,mcts,1,time-limited,0.100027,,650,,d2,20
ataxx.hard.random-mcts.t3,4,random,0,normal,0.000006,1,,,a7c7,8
ataxx.hard.random-mcts.t3,5,mcts,1,time-limited,0.100024,,594,,c1e1,64
ataxx.hard.random-mcts.t3,6,random,0,normal,0.000007,1,,,c7a7,14
ataxx.hard.random-mcts.t3,7,mcts,1,time-limited,0.100025,,533,,e3c2,64
ataxx.hard.random-mcts.t3,8,random,0,normal,0.000006,1,,,a7c6,8
ataxx.hard.random-mcts.t3,9,mcts,1,time-limited,0.100021,,623,,f1,57
ataxx.hard.random-mcts.t3,10,random,0,normal,0.000007,1,,,d5,19
ataxx.hard.random-mcts.t3,11,mcts,1,time-limited,0.100017,,528,,d2d4,62
ataxx.hard.random-mcts.t3,12,random,0,normal,0.000006,1,,,c6e4,17
ataxx.hard.random-mcts.t3,13,mcts,1,time-limited,0.100022,,523,,g7e5,50
ataxx.hard.mcts-random.t3,0,mcts,0,time-limited,0.100021,,678,,f2,16
ataxx.hard.mcts-random.t3,1,random,1,normal,0.000008,1,,,g6,16
ataxx.hard.mcts-random.t3,2,mcts,0,time-limited,0.100017,,600,,g1g3,27
ataxx.hard.mcts-random.t3,3,random,1,normal,0.000008,1,,,g7g5,23
ataxx.hard.mcts-random.t3,4,mcts,0,time-limited,0.100017,,561,,g3f5,32
ataxx.hard.mcts-random.t3,5,random,1,normal,0.000006,1,,,b1,8
ataxx.hard.mcts-random.t3,6,mcts,0,time-limited,0.100021,,555,,e1,57
ataxx.hard.mcts-random.t3,7,random,1,normal,0.000007,1,,,a1c3,15
ataxx.hard.mcts-random.t3,8,mcts,0,time-limited,0.100034,,525,,e1c2,66
ataxx.hard.heuristic-alpha_beta.t3,0,heuristic,0,normal,0.000068,16,,,g2,16
ataxx.hard.heuristic-alpha_beta.t3,1,alpha_beta,1,time-limited,0.100166,9787,,4,a2,16
ataxx.hard.heuristic-alpha_beta.t3,2,heuristic,0,normal,0.000097,23,,,f1,23
ataxx.hard.heuristic-alpha_beta.t3,3,alpha_beta,1,time-limited,0.100127,9339,,4,f7,23
ataxx.hard.heuristic-alpha_beta.t3,4,heuristic,0,normal,0.000140,30,,,f2,30
ataxx.hard.heuristic-alpha_beta.t3,5,alpha_beta,1,time-limited,0.100149,8957,,2,g6,30
ataxx.hard.heuristic-alpha_beta.t3,6,heuristic,0,normal,0.000187,37,,,e1,37
ataxx.hard.heuristic-alpha_beta.t3,7,alpha_beta,1,time-limited,0.100165,7900,,3,g5,37
ataxx.hard.heuristic-alpha_beta.t3,8,heuristic,0,normal,0.000233,43,,,f2g4,43
ataxx.hard.heuristic-alpha_beta.t3,9,alpha_beta,1,time-limited,0.100078,6828,,3,g6f4,33
ataxx.hard.heuristic-alpha_beta.t3,10,heuristic,0,normal,0.000206,34,,,g3,34
ataxx.hard.heuristic-alpha_beta.t3,11,alpha_beta,1,time-limited,0.100071,5884,,3,g5f3,35
ataxx.hard.heuristic-alpha_beta.t3,12,heuristic,0,normal,0.000142,23,,,f2,23
ataxx.hard.heuristic-alpha_beta.t3,13,alpha_beta,1,time-limited,0.100281,6316,,3,f4e2,51
ataxx.hard.heuristic-alpha_beta.t3,14,heuristic,0,normal,0.000123,18,,,g3e3,18
ataxx.hard.heuristic-alpha_beta.t3,15,alpha_beta,1,time-limited,0.100071,6573,,2,g3,50
ataxx.hard.heuristic-alpha_beta.t3,16,heuristic,0,normal,0.000207,31,,,f4,31
ataxx.hard.heuristic-alpha_beta.t3,17,alpha_beta,1,time-limited,0.100271,5820,,3,d2,45
ataxx.hard.heuristic-alpha_beta.t3,18,heuristic,0,normal,0.000246,35,,,f3d1,35
ataxx.hard.heuristic-alpha_beta.t3,19,alpha_beta,1,time-limited,0.100311,6076,,3,f3,49
ataxx.hard.heuristic-alpha_beta.t3,20,heuristic,0,normal,0.000199,28,,,d2e4,28
ataxx.hard.heuristic-alpha_beta.t3,21,alpha_beta,1,time-limited,0.100313,6093,,2,d2,51
ataxx.hard.heuristic-alpha_beta.t3,22,heuristic,0,normal,0.000266,37,,,d3,37
ataxx.hard.heuristic-alpha_beta.t3,23,alpha_beta,1,time-limited,0.100150,5356,,3,f5,49
ataxx.hard.heuristic-alpha_beta.t3,24,heuristic,0,normal,0.000350,45,,,f3g5,45
ataxx.hard.heuristic-alpha_beta.t3,25,alpha_beta,1,time-limited,0.100100,5805,,2,f3,53
ataxx.hard.heuristic-alpha_beta.t3,26,heuristic,0,normal,0.000329,40,,,g6,40
ataxx.hard.heuristic-alpha_beta.t3,27,alpha_beta,1,time-limited,0.100172,6045,,2,g4f6,60
ataxx.hard.heuristic-alpha_beta.t3,28,heuristic,0,normal,0.000224,28,,,d3e5,28
ataxx.hard.heuristic-alpha_beta.t3,29,alpha_beta,1,time-limited,0.100285,5773,,2,g4,62
ataxx.hard.heuristic-alpha_beta.t3,30,heuristic,0,normal,0.000344,42,,,e6,42
ataxx.hard.heuristic-alpha_beta.t3,31,alpha_beta,1,time-limited,0.100319,4956,,3,g7e7,52
ataxx.hard.heuristic-alpha_beta.t3,32,heuristic,0,normal,0.000345,41,,,e5g7,41
ataxx.hard.heuristic-alpha_beta.t3,33,alpha_beta,1,time-limited,0.100148,5741,,2,e5,68
ataxx.hard.heuristic-alpha_beta.t3,34,heuristic,0,normal,0.000186,21,,,d3,21
ataxx.hard.heuristic-alpha_beta.t3,35,alpha_beta,1,time-limited,0.100267,5276,,3,d4,57
ataxx.hard.heuristic-alpha_beta.t3,36,heuristic,0,normal,0.000207,23,,,f7d5,23
ataxx.hard.heuristic-alpha_beta.t3,37,alpha_beta,1,time-limited,0.100058,5277,,2,f7,51
ataxx.hard.heuristic-alpha_beta.t3,38,heuristic,0,normal,0.000442,52,,,d6,52
ataxx.hard.heuristic-alpha_beta.t3,39,alpha_beta,1,time-limited,0.100155,4444,,3,d3c5,41
ataxx.hard.heuristic-alpha_beta.t3,40,heuristic,0,normal,0.000355,36,,,d2c4,36
ataxx.hard.heuristic-alpha_beta.t3,41,alpha_beta,1,time-limited,0.100173,4588,,3,d3,49
ataxx.hard.heuristic-alpha_beta.t3,42,heuristic,0,normal,0.000340,36,,,e5c3,36
ataxx.hard.heuristic-alpha_beta.t3,43,alpha_beta,1,time-limited,0.100300,4172,,3,e5,50
ataxx.hard.heuristic-alpha_beta.t3,44,heuristic,0,normal,0.000431,46,,,d2,46
ataxx.hard.heuristic-alpha_beta.t3,45,alpha_beta,1,time-limited,0.100296,4412,,3,a2c2,43
ataxx.hard.heuristic-alpha_beta.t3,46,heuristic,0,normal,0.000346,33,,,e3c1,33
ataxx.hard.heuristic-alpha_beta.t3,47,alpha_beta,1,time-limited,0.100031,4716,,3,e3,57
ataxx.hard.heuristic-alpha_beta.t3,48,heuristic,0,normal,0.000415,42,,,d7,42
ataxx.hard.heuristic-alpha_beta.t3,49,alpha_beta,1,time-limited,0.100097,4476,,3,c6,38
ataxx.hard.heuristic-alpha_beta.t3,50,heuristic,0,normal,0.000314,30,,,a7c7,30
ataxx.hard.heuristic-alpha_beta.t3,51,alpha_beta,1,time-limited,0.100106,3868,,3,b6,41
ataxx.hard.heuristic-alpha_beta.t3,52,heuristic,0,normal,0.000278,26,,,b5,26
ataxx.hard.heuristic-alpha_beta.t3,53,alpha_beta,1,time-limited,0.103007,3580,,3,b4,30
ataxx.hard.heuristic-alpha_beta.t3,54,heuristic,0,normal,0.000251,23,,,b3,23
ataxx.hard.heuristic-alpha_beta.t3,55,alpha_beta,1,time-limited,0.100041,3452,,3,b2,26
ataxx.hard.heuristic-alpha_beta.t3,56,heuristic,0,normal,0.000252,21,,,d1b1,21
ataxx.hard.heuristic-alpha_beta.t3,57,alpha_beta,1,time-limited,0.100192,3564,,3,d1,32
ataxx.hard.heuristic-alpha_beta.t3,58,heuristic,0,normal,0.000289,24,,,a4,24
ataxx.hard.heuristic-alpha_beta.t3,59,alpha_beta,1,time-limited,0.100300,3435,,4,b7,17
ataxx.hard.heuristic-alpha_beta.t3,60,heuristic,0,normal,0.000208,17,,,a6,17
ataxx.hard.heuristic-alpha_beta.t3,61,alpha_beta,1,time-limited,0.100075,3979,,4,c7a5,14
ataxx.hard.heuristic-alpha_beta.t3,62,heuristic,0,normal,0.000129,10,,,c7,10
ataxx.hard.heuristic-alpha_beta.t3,63,alpha_beta,1,time-limited,0.100060,4059,,4,a7,16
ataxx.hard.heuristic-alpha_beta.t3,64,heuristic,0,normal,0.000108,6,,,a3,6
ataxx.hard.heuristic-alpha_beta.t3,65,alpha_beta,1,normal,0.000989,33,,3,c1a2,3
ataxx.hard.heuristic-alpha_beta.t3,66,heuristic,0,normal,0.000028,1,,,--,1
ataxx.hard.heuristic-alpha_beta.t3,67,alpha_beta,1,normal,0.000254,10,,1,c1,10
ataxx.hard.alpha_beta-heuristic.t3,0,alpha_beta,0,time-limited,0.100086,9499,,4,b7,16
ataxx.hard.alpha_beta-heuristic.t3,1,heuristic,1,normal,0.000076,16,,,g6,16
ataxx.hard.alpha_beta-heuristic.t3,2,alpha_beta,0,time-limited,0.100197,9035,,4,a6,23
ataxx.hard.alpha_beta-heuristic.t3,3,heuristic,1,normal,0.000115,23,,,f7,23
ataxx.hard.alpha_beta-heuristic.t3,4,alpha_beta,0,time-limited,0.100161,8620,,3,c7,30
ataxx.hard.alpha_beta-heuristic.t3,5,heuristic,1,normal,0.000151,30,,,f7d7,30
ataxx.hard.alpha_beta-heuristic.t3,6,alpha_beta,0,time-limited,0.100049,8091,,4,c6,26
ataxx.hard.alpha_beta-heuristic.t3,7,heuristic,1,normal,0.000117,23,,,g6e7,23
ataxx.hard.alpha_beta-heuristic.t3,8,alpha_beta,0,time-limited,0.100094,8427,,4,c6e6,40
ataxx.hard.alpha_beta-heuristic.t3,9,heuristic,1,normal,0.000083,14,,,f7,14
ataxx.hard.alpha_beta-heuristic.t3,10,alpha_beta,0,time-limited,0.100142,8219,,4,d7f6,39
ataxx.hard.alpha_beta-heuristic.t3,11,heuristic,1,normal,0.000055,8,,,b1,8
ataxx.hard.alpha_beta-heuristic.t3,12,alpha_beta,0,time-limited,0.100072,9500,,3,d7,71
ataxx.hard.alpha_beta-heuristic.t3,13,heuristic,1,normal,0.000093,15,,,a2,15
ataxx.hard.alpha_beta-heuristic.t3,14,alpha_beta,0,time-limited,0.100067,9309,,2,g6,73
ataxx.hard.alpha_beta-heuristic.t3,15,heuristic,1,normal,0.000139,22,,,b2,22
ataxx.hard.alpha_beta-heuristic.t3,16,alpha_beta,0,time-limited,0.100051,8365,,2,b6,74
ataxx.hard.alpha_beta-heuristic.t3,17,heuristic,1,normal,0.000203,29,,,a3,29
ataxx.hard.alpha_beta-heuristic.t3,18,alpha_beta,0,time-limited,0.100053,7197,,2,b6d6,79
ataxx.hard.alpha_beta-heuristic.t3,19,heuristic,1,normal,0.000246,35,,,a3a5,35
ataxx.hard.alpha_beta-heuristic.t3,20,alpha_beta,0,time-limited,0.100033,7373,,2,b6,69
ataxx.hard.alpha_beta-heuristic.t3,21,heuristic,1,normal,0.000194,29,,,b2a4,29
ataxx.hard.alpha_beta-heuristic.t3,22,alpha_beta,0,time-limited,0.100175,7292,,3,b6b4,75
ataxx.hard.alpha_beta-heuristic.t3,23,heuristic,1,normal,0.000153,20,,,a3,20
ataxx.hard.alpha_beta-heuristic.t3,24,alpha_beta,0,time-limited,0.100279,6412,,3,a5b3,77
ataxx.hard.alpha_beta-heuristic.t3,25,heuristic,1,normal,0.000088,10,,,b2,10
ataxx.hard.alpha_beta-heuristic.t3,26,alpha_beta,0,time-limited,0.100203,6621,,2,b4c2,91
ataxx.hard.alpha_beta-heuristic.t3,27,heuristic,1,normal,0.000110,13,,,a3c1,13
ataxx.hard.alpha_beta-heuristic.t3,28,alpha_beta,0,time-limited,0.100013,6333,,2,a3,95
ataxx.hard.alpha_beta-heuristic.t3,29,heuristic,1,normal,0.000177,21,,,c2b4,21
ataxx.hard.alpha_beta-heuristic.t3,30,alpha_beta,0,time-limited,0.100142,6157,,2,c2,86
ataxx.hard.alpha_beta-heuristic.t3,31,heuristic,1,normal,0.000187,22,,,b4b6,22
ataxx.hard.alpha_beta-heuristic.t3,32,alpha_beta,0,time-limited,0.100109,6061,,2,c6,95
ataxx.hard.alpha_beta-heuristic.t3,33,heuristic,1,normal,0.000160,18,,,a3c5,18
ataxx.hard.alpha_beta-heuristic.t3,34,alpha_beta,0,time-limited,0.100080,6141,,2,b3b5,91
ataxx.hard.alpha_beta-heuristic.t3,35,heuristic,1,normal,0.000114,12,,,a7a5,12
ataxx.hard.alpha_beta-heuristic.t3,36,alpha_beta,0,time-limited,0.100060,6365,,2,a2b4,99
ataxx.hard.alpha_beta-heuristic.t3,37,heuristic,1,normal,0.000147,16,,,a1b3,16
ataxx.hard.alpha_beta-heuristic.t3,38,alpha_beta,0,time-limited,0.100195,5629,,2,c5a3,87
ataxx.hard.alpha_beta-heuristic.t3,39,heuristic,1,normal,0.000224,26,,,c2a2,26
ataxx.hard.alpha_beta-heuristic.t3,40,alpha_beta,0,time-limited,0.100260,6173,,2,c2,86
ataxx.hard.alpha_beta-heuristic.t3,41,heuristic,1,normal,0.000189,21,,,a2c3,21
ataxx.hard.alpha_beta-heuristic.t3,42,alpha_beta,0,time-limited,0.100274,5485,,2,a2,81
ataxx.hard.alpha_beta-heuristic.t3,43,heuristic,1,normal,0.000342,39,,,c2a1,39
ataxx.hard.alpha_beta-heuristic.t3,44,alpha_beta,0,time-limited,0.100147,5885,,2,c2,84
ataxx.hard.alpha_beta-heuristic.t3,45,heuristic,1,normal,0.000225,20,,,c4,20
ataxx.hard.alpha_beta-heuristic.t3,46,alpha_beta,0,time-limited,0.100246,5437,,2,e6c5,78
ataxx.hard.alpha_beta-heuristic.t3,47,heuristic,1,normal,0.000162,16,,,c3d5,16
ataxx.hard.alpha_beta-heuristic.t3,48,alpha_beta,0,time-limited,0.100054,5229,,2,e6,71
ataxx.hard.alpha_beta-heuristic.t3,49,heuristic,1,normal,0.000270,25,,,c4e5,25
ataxx.hard.alpha_beta-heuristic.t3,50,alpha_beta,0,time-limited,0.100285,4845,,2,f5,63
ataxx.hard.alpha_beta-heuristic.t3,51,heuristic,1,normal,0.000303,31,,,c3,31
ataxx.hard.alpha_beta-heuristic.t3,52,alpha_beta,0,time-limited,0.100107,4700,,3,a7,62
ataxx.hard.alpha_beta-heuristic.t3,53,heuristic,1,normal,0.000450,44,,,e4,44
ataxx.hard.alpha_beta-heuristic.t3,54,alpha_beta,0,time-limited,0.100176,3948,,3,g6f4,40
ataxx.hard.alpha_beta-heuristic.t3,55,heuristic,1,normal,0.000367,36,,,d4,36
ataxx.hard.alpha_beta-heuristic.t3,56,alpha_beta,0,time-limited,0.100334,3820,,3,c4,49
ataxx.hard.alpha_beta-heuristic.t3,57,heuristic,1,normal,0.000279,26,,,e4g6,26
ataxx.hard.alpha_beta-heuristic.t3,58,alpha_beta,0,time-limited,0.100463,4284,,3,g5,58
ataxx.hard.alpha_beta-heuristic.t3,59,heuristic,1,normal,0.000199,18,,,e4,18
ataxx.hard.alpha_beta-heuristic.t3,60,alpha_beta,0,time-limited,0.100337,3852,,3,g4,40
ataxx.hard.alpha_beta-heuristic.t3,61,heuristic,1,normal,0.000317,27,,,d3,27
ataxx.hard.alpha_beta-heuristic.t3,62,alpha_beta,0,time-limited,0.100107,3596,,3,c1e3,36
ataxx.hard.alpha_beta-heuristic.t3,63,heuristic,1,normal,0.000224,18,,,e5f3,18
ataxx.hard.alpha_beta-heuristic.t3,64,alpha_beta,0,time-limited,0.100371,3484,,3,e5,34
ataxx.hard.alpha_beta-heuristic.t3,65,heuristic,1,normal,0.000358,32,,,g3,32
ataxx.hard.alpha_beta-heuristic.t3,66,alpha_beta,0,time-limited,0.100498,3595,,4,b1d2,27
ataxx.hard.alpha_beta-heuristic.t3,67,heuristic,1,normal,0.000467,21,,,e2,21
ataxx.hard.alpha_beta-heuristic.t3,68,alpha_beta,0,time-limited,0.100337,3595,,4,f2,20
ataxx.hard.alpha_beta-heuristic.t3,69,heuristic,1,normal,0.000198,16,,,f4g2,16
ataxx.hard.alpha_beta-heuristic.t3,70,alpha_beta,0,time-limited,0.100522,3515,,4,f4,28
ataxx.hard.alpha_beta-heuristic.t3,71,heuristic,1,normal,0.000223,18,,,d1,18
ataxx.hard.alpha_beta-heuristic.t3,72,alpha_beta,0,time-limited,0.100132,3803,,4,g3f1,14
ataxx.hard.alpha_beta-heuristic.t3,73,heuristic,1,normal,0.000148,11,,,e1,11
ataxx.hard.alpha_beta-heuristic.t3,74,alpha_beta,0,time-limited,0.100093,3947,,4,g3,14
ataxx.hard.alpha_beta-heuristic.t3,75,heuristic,1,normal,0.000152,10,,,c1,10
ataxx.hard.alpha_beta-heuristic.t3,76,alpha_beta,0,normal,0.001046,45,,3,c3b1,3
ataxx.hard.alpha_beta-heuristic.t3,77,heuristic,1,normal,0.000061,4,,,c3,4
ataxx.hard.heuristic-mcts.t3,0,heuristic,0,normal,0.000072,16,,,f1,16
ataxx.hard.heuristic-mcts.t3,1,mcts,1,time-limited,0.100025,,660,,a2,16
ataxx.hard.heuristic-mcts.t3,2,heuristic,0,normal,0.000088,23,,,g2,23
ataxx.hard.heuristic-mcts.t3,3,mcts,1,time-limited,0.100019,,548,,g6,23
ataxx.hard.heuristic-mcts.t3,4,heuristic,0,normal,0.000154,30,,,f2,30
ataxx.hard.heuristic-mcts.t3,5,mcts,1,time-limited,0.100027,,465,,g6e7,30
ataxx.hard.heuristic-mcts.t3,6,heuristic,0,normal,0.000175,37,,,g3,37
ataxx.hard.heuristic-mcts.t3,7,mcts,1,time-limited,0.100020,,485,,e7g6,33
ataxx.hard.heuristic-mcts.t3,8,heuristic,0,normal,0.000215,43,,,g3g5,43
ataxx.hard.heuristic-mcts.t3,9,mcts,1,time-limited,0.100019,,504,,a2b4,21
ataxx.hard.heuristic-mcts.t3,10,heuristic,0,normal,0.000270,56,,,f7,56
ataxx.hard.heuristic-mcts.t3,11,mcts,1,time-limited,0.100025,,509,,c5,27
ataxx.hard.heuristic-mcts.t3,12,heuristic,0,normal,0.000312,64,,,a7b5,64
ataxx.hard.heuristic-mcts.t3,13,mcts,1,time-limited,0.100023,,512,,a2,8
ataxx.hard.heuristic-mcts.t3,14,heuristic,0,normal,0.000532,106,,,b4b2,106
ataxx.hard.mcts-heuristic.t3,0,mcts,0,time-limited,0.100021,,613,,b6,16
ataxx.hard.mcts-heuristic.t3,1,heuristic,1,normal,0.000065,16,,,g6,16
ataxx.hard.mcts-heuristic.t3,2,mcts,0,time-limited,0.100017,,614,,c7,27
ataxx.hard.mcts-heuristic.t3,3,heuristic,1,normal,0.000092,23,,,f7,23
ataxx.hard.mcts-heuristic.t3,4,mcts,0,time-limited,0.100013,,578,,b6c4,35
ataxx.hard.mcts-heuristic.t3,5,heuristic,1,normal,0.000124,30,,,f7d7,30
ataxx.hard.mcts-heuristic.t3,6,mcts,0,time-limited,0.100015,,557,,d5,39
ataxx.hard.mcts-heuristic.t3,7,heuristic,1,normal,0.000190,44,,,b7,44
ataxx.hard.mcts-heuristic.t3,8,mcts,0,time-limited,0.100024,,474,,e4,49
ataxx.hard.mcts-heuristic.t3,9,heuristic,1,normal,0.000239,50,,,g6e5,50
ataxx.hard.mcts-heuristic.t3,10,mcts,0,time-limited,0.100020,,491,,c4a6,29
ataxx.hard.mcts-heuristic.t3,11,heuristic,1,normal,0.000363,81,,,b6,81
ataxx.hard.mcts-heuristic.t3,12,mcts,0,time-limited,0.100018,,520,,f2,8
ataxx.hard.mcts-heuristic.t3,13,heuristic,1,normal,0.000479,97,,,e4g2,97
ataxx.hard.alpha_beta-mcts.t3,0,alpha_beta,0,time-limited,0.100038,10843,,4,b7,16
ataxx.hard.alpha_beta-mcts.t3,1,mcts,1,time-limited,0.100019,,653,,b1,16
ataxx.hard.alpha_beta-mcts.t3,2,alpha_beta,0,time-limited,0.100048,9803,,4,a6,23
ataxx.hard.alpha_beta-mcts.t3,3,mcts,1,time-limited,0.100031,,555,,g7e7,23
ataxx.hard.alpha_beta-mcts.t3,4,alpha_beta,0,time-limited,0.100139,9595,,4,c7,30
ataxx.hard.alpha_beta-mcts.t3,5,mcts,1,time-limited,0.100010,,558,,d7,28
ataxx.hard.alpha_beta-mcts.t3,6,alpha_beta,0,time-limited,0.100082,9179,,4,b7d6,26
ataxx.hard.alpha_beta-mcts.t3,7,mcts,1,time-limited,0.100027,,550,,b2,15
ataxx.hard.alpha_beta-mcts.t3,8,alpha_beta,0,time-limited,0.100087,9741,,2,b7,62
ataxx.hard.alpha_beta-mcts.t3,9,mcts,1,time-limited,0.100034,,509,,a2,24
ataxx.hard.alpha_beta-mcts.t3,10,alpha_beta,0,time-limited,0.100088,9149,,2,b6,63
ataxx.hard.alpha_beta-mcts.t3,11,mcts,1,time-limited,0.100031,,449,,a2c1,29
ataxx.hard.alpha_beta-mcts.t3,12,alpha_beta,0,time-limited,0.100019,8701,,2,c6,65
ataxx.hard.alpha_beta-mcts.t3,13,mcts,1,time-limited,0.100021,,453,,d1,32
ataxx.hard.alpha_beta-mcts.t3,14,alpha_beta,0,time-limited,0.100165,7405,,2,a5,69
ataxx.hard.alpha_beta-mcts.t3,15,mcts,1,time-limited,0.100033,,421,,a3,38
ataxx.hard.alpha_beta-mcts.t3,16,alpha_beta,0,time-limited,0.100065,6957,,2,a4,70
ataxx.hard.alpha_beta-mcts.t3,17,mcts,1,time-limited,0.100008,,403,,d1c3,33
ataxx.hard.alpha_beta-mcts.t3,18,alpha_beta,0,time-limited,0.100017,6412,,3,a4c2,75
ataxx.hard.alpha_beta-mcts.t3,19,mcts,1,time-limited,0.100032,,371,,a2,2
ataxx.hard.alpha_beta-mcts.t3,20,alpha_beta,0,time-limited,0.100111,7485,,2,b3,98
ataxx.hard.alpha_beta-mcts.t3,21,mcts,1,time-limited,0.100032,,376,,b1d2,3
ataxx.hard.alpha_beta-mcts.t3,22,alpha_beta,0,time-limited,0.100042,6221,,2,b1,90
ataxx.hard.alpha_beta-mcts.t3,23,mcts,1,time-limited,0.100033,,397,,c3d1,26
ataxx.hard.alpha_beta-mcts.t3,24,alpha_beta,0,time-limited,0.100112,6493,,2,c3,92
ataxx.hard.alpha_beta-mcts.t3,25,mcts,1,time-limited,0.100035,,374,,c1d3,11
ataxx.hard.alpha_beta-mcts.t3,26,alpha_beta,0,time-limited,0.100148,6141,,2,c1,88
ataxx.hard.alpha_beta-mcts.t3,27,mcts,1,time-limited,0.100022,,360,,d3d5,26
ataxx.hard.alpha_beta-mcts.t3,28,alpha_beta,0,time-limited,0.100143,6525,,2,e6,91
ataxx.hard.alpha_beta-mcts.t3,29,mcts,1,time-limited,0.100036,,348,,c3b5,20
ataxx.hard.alpha_beta-mcts.t3,30,alpha_beta,0,time-limited,0.100373,6173,,2,a3c5,109
ataxx.hard.alpha_beta-mcts.t3,31,mcts,1,time-limited,0.100034,,318,,a6b4,8
ataxx.hard.alpha_beta-mcts.t3,32,alpha_beta,0,time-limited,0.100096,6301,,2,a6,104
ataxx.hard.alpha_beta-mcts.t3,33,mcts,1,time-limited,0.100045,,341,,a3,16
ataxx.hard.alpha_beta-mcts.t3,34,alpha_beta,0,time-limited,0.100345,5485,,2,a4,97
ataxx.hard.alpha_beta-mcts.t3,35,mcts,1,time-limited,0.100024,,325,,b2c4,13
ataxx.hard.alpha_beta-mcts.t3,36,alpha_beta,0,time-limited,0.100063,4941,,2,d2b2,76
ataxx.hard.alpha_beta-mcts.t3,37,mcts,1,time-limited,0.100036,,323,,c3,29
ataxx.hard.alpha_beta-mcts.t3,38,alpha_beta,0,time-limited,0.100090,4380,,3,e6d4,53
ataxx.hard.alpha_beta-mcts.t3,39,mcts,1,time-limited,0.100043,,318,,d3,13
ataxx.hard.alpha_beta-mcts.t3,40,alpha_beta,0,time-limited,0.100192,4284,,3,c1e3,53
ataxx.hard.alpha_beta-mcts.t3,41,mcts,1,time-limited,0.100024,,296,,b3c1,19
ataxx.hard.alpha_beta-mcts.t3,42,alpha_beta,0,time-limited,0.100052,4845,,2,b3,73
ataxx.hard.alpha_beta-mcts.t3,43,mcts,1,time-limited,0.100036,,315,,b1d2,9
ataxx.hard.alpha_beta-mcts.t3,44,alpha_beta,0,time-limited,0.100469,4348,,3,b1,53
ataxx.hard.alpha_beta-mcts.t3,45,mcts,1,time-limited,0.100026,,282,,d1f3,33
ataxx.hard.alpha_beta-mcts.t3,46,alpha_beta,0,time-limited,0.100063,4348,,3,e4,56
ataxx.hard.alpha_beta-mcts.t3,47,mcts,1,time-limited,0.100043,,301,,c3d1,10
ataxx.hard.alpha_beta-mcts.t3,48,alpha_beta,0,time-limited,0.100306,4909,,2,c3,86
ataxx.hard.alpha_beta-mcts.t3,49,mcts,1,time-limited,0.100036,,299,,c1e2,6
ataxx.hard.alpha_beta-mcts.t3,50,alpha_beta,0,time-limited,0.100405,4748,,3,c1,58
ataxx.hard.alpha_beta-mcts.t3,51,mcts,1,time-limited,0.100021,,287,,g4,30
ataxx.hard.alpha_beta-mcts.t3,52,alpha_beta,0,time-limited,0.100120,4588,,3,f2,58
ataxx.hard.alpha_beta-mcts.t3,53,mcts,1,time-limited,0.100039,,292,,d3f1,14
ataxx.hard.alpha_beta-mcts.t3,54,alpha_beta,0,time-limited,0.100078,4541,,2,d3,69
ataxx.hard.alpha_beta-mcts.t3,55,mcts,1,time-limited,0.100045,,287,,f4,15
ataxx.hard.alpha_beta-mcts.t3,56,alpha_beta,0,time-limited,0.100110,3644,,3,e1,40
ataxx.hard.alpha_beta-mcts.t3,57,mcts,1,time-limited,0.100037,,278,,g4g2,29
ataxx.hard.alpha_beta-mcts.t3,58,alpha_beta,0,time-limited,0.100297,3580,,3,e5,36
ataxx.hard.alpha_beta-mcts.t3,59,mcts,1,time-limited,0.100041,,257,,e3g4,12
ataxx.hard.alpha_beta-mcts.t3,60,alpha_beta,0,time-limited,0.100239,3964,,3,e2g3,47
ataxx.hard.alpha_beta-mcts.t3,61,mcts,1,time-limited,0.100045,,264,,e2,4
ataxx.hard.alpha_beta-mcts.t3,62,alpha_beta,0,time-limited,0.100463,4108,,3,e3,52
ataxx.hard.alpha_beta-mcts.t3,63,mcts,1,time-limited,0.100049,,255,,--,1
ataxx.hard.alpha_beta-mcts.t3,64,alpha_beta,0,time-limited,0.100078,4556,,3,e6,46
ataxx.hard.alpha_beta-mcts.t3,65,mcts,1,time-limited,0.100021,,275,,--,1
ataxx.hard.alpha_beta-mcts.t3,66,alpha_beta,0,time-limited,0.100150,4699,,4,f5,40
